Vivado Simulator 2018.1
Time resolution is 1 ps
 Time Clk Rstb Valid Ready Last Data
   91800.0ns 0 1 0 1 0 10101111001011101010110111000111
   91850.0ns 1 1 0 1 0 10101111001011101010110111000111
   91900.0ns 0 1 0 1 0 10101111001011101010110111000111
   91950.0ns 1 1 0 1 0 10101111001011101010110111000111
   92000.0ns 0 1 0 1 0 10101111001011101010110111000111
   92050.0ns 1 1 0 1 0 10101111001011101010110111000111
   92100.0ns 0 1 0 1 0 10101111001011101010110111000111
   92150.0ns 1 1 0 1 0 10101111001011101010110111000111
   92200.0ns 0 1 0 1 0 10101111001011101010110111000111
   92250.0ns 1 1 0 1 0 10101111001011101010110111000111
   92300.0ns 0 1 0 1 0 10101111001011101010110111000111
   92350.0ns 1 1 0 1 0 10101111001011101010110111000111
   92400.0ns 0 1 0 1 0 10101111001011101010110111000111
   92450.0ns 1 1 0 1 0 10101111001011101010110111000111
   92500.0ns 0 1 0 1 0 10101111001011101010110111000111
   92550.0ns 1 1 0 1 0 10101111001011101010110111000111
   92600.0ns 0 1 0 1 0 10101111001011101010110111000111
   92650.0ns 1 1 0 1 0 10101111001011101010110111000111
   92700.0ns 0 1 0 1 0 10101111001011101010110111000111
   92750.0ns 1 1 0 1 0 10101111001011101010110111000111
   92800.0ns 0 1 0 1 0 10101111001011101010110111000111
   92850.0ns 1 1 0 1 0 10101111001011101010110111000111
   92900.0ns 0 1 0 1 0 10101111001011101010110111000111
   92950.0ns 1 1 0 1 0 10101111001011101010110111000111
   93000.0ns 0 1 0 1 0 10101111001011101010110111000111
   93050.0ns 1 1 0 1 0 10101111001011101010110111000111
   93100.0ns 0 1 0 1 0 10101111001011101010110111000111
   93150.0ns 1 1 0 1 0 10101111001011101010110111000111
   93200.0ns 0 1 0 1 0 10101111001011101010110111000111
   93250.0ns 1 1 0 1 0 10101111001011101010110111000111
   93300.0ns 0 1 0 1 0 10101111001011101010110111000111
   93350.0ns 1 1 0 1 0 10101111001011101010110111000111
   93400.0ns 0 1 0 1 0 10101111001011101010110111000111
   93450.0ns 1 1 0 1 0 10101111001011101010110111000111
   93500.0ns 0 1 0 1 0 10101111001011101010110111000111
   93550.0ns 1 1 0 1 0 10101111001011101010110111000111
   93600.0ns 0 1 0 1 0 10101111001011101010110111000111
   93650.0ns 1 1 0 1 0 10101111001011101010110111000111
   93700.0ns 0 1 0 1 0 10101111001011101010110111000111
   93750.0ns 1 1 0 1 0 10101111001011101010110111000111
   93800.0ns 0 1 0 1 0 10101111001011101010110111000111
   93850.0ns 1 1 0 1 0 10101111001011101010110111000111
   93900.0ns 0 1 0 1 0 10101111001011101010110111000111
   93950.0ns 1 1 0 1 0 10101111001011101010110111000111
   94000.0ns 0 1 0 1 0 10101111001011101010110111000111
   94050.0ns 1 1 0 1 0 10101111001011101010110111000111
   94100.0ns 0 1 0 1 0 10101111001011101010110111000111
   94150.0ns 1 1 0 1 0 10101111001011101010110111000111
   94200.0ns 0 1 0 1 0 10101111001011101010110111000111
   94250.0ns 1 1 0 1 0 10101111001011101010110111000111
   94300.0ns 0 1 0 1 0 10101111001011101010110111000111
   94350.0ns 1 1 0 1 0 10101111001011101010110111000111
   94400.0ns 0 1 0 1 0 10101111001011101010110111000111
   94450.0ns 1 1 0 1 0 10101111001011101010110111000111
   94500.0ns 0 1 0 1 0 10101111001011101010110111000111
   94550.0ns 1 1 0 1 0 10101111001011101010110111000111
   94600.0ns 0 1 0 1 0 10101111001011101010110111000111
   94650.0ns 1 1 0 1 0 10101111001011101010110111000111
   94700.0ns 0 1 0 1 0 10101111001011101010110111000111
   94750.0ns 1 1 0 1 0 10101111001011101010110111000111
   94800.0ns 0 1 0 1 0 10101111001011101010110111000111
   94850.0ns 1 1 0 1 0 10101111001011101010110111000111
   94900.0ns 0 1 0 1 0 10101111001011101010110111000111
   94950.0ns 1 1 0 1 0 10101111001011101010110111000111
   95000.0ns 0 1 0 1 0 10101111001011101010110111000111
   95050.0ns 1 1 0 1 0 10101111001011101010110111000111
   95100.0ns 0 1 0 1 0 10101111001011101010110111000111
   95150.0ns 1 1 0 1 0 10101111001011101010110111000111
   95200.0ns 0 1 0 1 0 10101111001011101010110111000111
   95250.0ns 1 1 0 1 0 10101111001011101010110111000111
   95300.0ns 0 1 0 1 0 10101111001011101010110111000111
   95350.0ns 1 1 0 1 0 10101111001011101010110111000111
   95400.0ns 0 1 0 1 0 10101111001011101010110111000111
   95450.0ns 1 1 0 1 0 10101111001011101010110111000111
   95500.0ns 0 1 0 1 0 10101111001011101010110111000111
   95550.0ns 1 1 0 1 0 10101111001011101010110111000111
   95600.0ns 0 1 0 1 0 10101111001011101010110111000111
   95650.0ns 1 1 0 1 0 10101111001011101010110111000111
   95700.0ns 0 1 0 1 0 10101111001011101010110111000111
   95750.0ns 1 1 0 1 0 10101111001011101010110111000111
   95800.0ns 0 1 0 1 0 10101111001011101010110111000111
   95850.0ns 1 1 0 1 0 10101111001011101010110111000111
   95900.0ns 0 1 0 1 0 10101111001011101010110111000111
   95950.0ns 1 1 0 1 0 10101111001011101010110111000111
   96000.0ns 0 1 0 1 0 10101111001011101010110111000111
   96050.0ns 1 1 0 1 0 10101111001011101010110111000111
   96100.0ns 0 1 0 1 0 10101111001011101010110111000111
   96150.0ns 1 1 0 1 0 10101111001011101010110111000111
   96200.0ns 0 1 0 1 0 10101111001011101010110111000111
   96250.0ns 1 1 0 1 0 10101111001011101010110111000111
   96300.0ns 0 1 0 1 0 10101111001011101010110111000111
   96350.0ns 1 1 0 1 0 10101111001011101010110111000111
   96400.0ns 0 1 0 1 0 10101111001011101010110111000111
   96450.0ns 1 1 0 1 0 10101111001011101010110111000111
   96500.0ns 0 1 0 1 0 10101111001011101010110111000111
   96550.0ns 1 1 0 1 0 10101111001011101010110111000111
   96600.0ns 0 1 0 1 0 10101111001011101010110111000111
   96650.0ns 1 1 0 1 0 10101111001011101010110111000111
   96700.0ns 0 1 0 1 0 10101111001011101010110111000111
   96750.0ns 1 1 0 1 0 10101111001011101010110111000111
   96800.0ns 0 1 0 1 0 10101111001011101010110111000111
   96850.0ns 1 1 0 1 0 10101111001011101010110111000111
   96900.0ns 0 1 0 1 0 10101111001011101010110111000111
   96950.0ns 1 1 0 1 0 10101111001011101010110111000111
   97000.0ns 0 1 0 1 0 10101111001011101010110111000111
   97050.0ns 1 1 0 1 0 10101111001011101010110111000111
   97100.0ns 0 1 0 1 0 10101111001011101010110111000111
   97150.0ns 1 1 0 1 0 10101111001011101010110111000111
   97200.0ns 0 1 0 1 0 10101111001011101010110111000111
   97250.0ns 1 1 0 1 0 10101111001011101010110111000111
   97300.0ns 0 1 0 1 0 10101111001011101010110111000111
   97350.0ns 1 1 0 1 0 10101111001011101010110111000111
   97400.0ns 0 1 0 1 0 10101111001011101010110111000111
   97450.0ns 1 1 0 1 0 10101111001011101010110111000111
   97500.0ns 0 1 0 1 0 10101111001011101010110111000111
   97550.0ns 1 1 0 1 0 10101111001011101010110111000111
   97600.0ns 0 1 0 1 0 10101111001011101010110111000111
   97650.0ns 1 1 0 1 0 10101111001011101010110111000111
   97700.0ns 0 1 0 1 0 10101111001011101010110111000111
   97750.0ns 1 1 0 1 0 10101111001011101010110111000111
   97800.0ns 0 1 0 1 0 10101111001011101010110111000111
   97850.0ns 1 1 0 1 0 10101111001011101010110111000111
   97900.0ns 0 1 0 1 0 10101111001011101010110111000111
   97950.0ns 1 1 0 1 0 10101111001011101010110111000111
   98000.0ns 0 1 0 1 0 10101111001011101010110111000111
   98050.0ns 1 1 0 1 0 10101111001011101010110111000111
   98100.0ns 0 1 0 1 0 10101111001011101010110111000111
   98150.0ns 1 1 0 1 0 10101111001011101010110111000111
   98200.0ns 0 1 0 1 0 10101111001011101010110111000111
   98250.0ns 1 1 0 1 0 10101111001011101010110111000111
   98300.0ns 0 1 0 1 0 10101111001011101010110111000111
   98350.0ns 1 1 0 1 0 10101111001011101010110111000111
   98400.0ns 0 1 0 1 0 10101111001011101010110111000111
   98450.0ns 1 1 0 1 0 10101111001011101010110111000111
   98500.0ns 0 1 0 1 0 10101111001011101010110111000111
   98550.0ns 1 1 0 1 0 10101111001011101010110111000111
   98600.0ns 0 1 0 1 0 10101111001011101010110111000111
   98650.0ns 1 1 0 1 0 10101111001011101010110111000111
   98700.0ns 0 1 0 1 0 10101111001011101010110111000111
   98750.0ns 1 1 0 1 0 10101111001011101010110111000111
   98800.0ns 0 1 0 1 0 10101111001011101010110111000111
   98850.0ns 1 1 0 1 0 10101111001011101010110111000111
   98900.0ns 0 1 0 1 0 10101111001011101010110111000111
   98950.0ns 1 1 0 1 0 10101111001011101010110111000111
   99000.0ns 0 1 0 1 0 10101111001011101010110111000111
   99050.0ns 1 1 0 1 0 10101111001011101010110111000111
   99100.0ns 0 1 0 1 0 10101111001011101010110111000111
   99150.0ns 1 1 0 1 0 10101111001011101010110111000111
   99200.0ns 0 1 0 1 0 10101111001011101010110111000111
   99250.0ns 1 1 0 1 0 10101111001011101010110111000111
   99300.0ns 0 1 0 1 0 10101111001011101010110111000111
   99350.0ns 1 1 0 1 0 10101111001011101010110111000111
   99400.0ns 0 1 0 1 0 10101111001011101010110111000111
   99450.0ns 1 1 0 1 0 10101111001011101010110111000111
   99500.0ns 0 1 0 1 0 10101111001011101010110111000111
   99550.0ns 1 1 0 1 0 10101111001011101010110111000111
   99600.0ns 0 1 0 1 0 10101111001011101010110111000111
   99650.0ns 1 1 0 1 0 10101111001011101010110111000111
   99700.0ns 0 1 0 1 0 10101111001011101010110111000111
   99750.0ns 1 1 0 1 0 10101111001011101010110111000111
   99800.0ns 0 1 0 1 0 10101111001011101010110111000111
   99850.0ns 1 1 0 1 0 10101111001011101010110111000111
   99900.0ns 0 1 0 1 0 10101111001011101010110111000111
   99950.0ns 1 1 0 1 0 10101111001011101010110111000111
  100000.0ns 0 1 0 1 0 10101111001011101010110111000111
  100050.0ns 1 1 0 1 0 10101111001011101010110111000111
  100100.0ns 0 1 0 1 0 10101111001011101010110111000111
  100150.0ns 1 1 0 1 0 10101111001011101010110111000111
  100200.0ns 0 1 0 1 0 10101111001011101010110111000111
  100250.0ns 1 1 0 1 0 10101111001011101010110111000111
  100300.0ns 0 1 0 1 0 10101111001011101010110111000111
  100350.0ns 1 1 0 1 0 10101111001011101010110111000111
  100400.0ns 0 1 0 1 0 10101111001011101010110111000111
  100450.0ns 1 1 0 1 0 10101111001011101010110111000111
  100500.0ns 0 1 0 1 0 10101111001011101010110111000111
  100550.0ns 1 1 0 1 0 10101111001011101010110111000111
  100600.0ns 0 1 0 1 0 10101111001011101010110111000111
  100650.0ns 1 1 0 1 0 10101111001011101010110111000111
  100700.0ns 0 1 0 1 0 10101111001011101010110111000111
  100750.0ns 1 1 0 1 0 10101111001011101010110111000111
  100800.0ns 0 1 0 1 0 10101111001011101010110111000111
  100850.0ns 1 1 0 1 0 10101111001011101010110111000111
  100900.0ns 0 1 0 1 0 10101111001011101010110111000111
  100950.0ns 1 1 0 1 0 10101111001011101010110111000111
  101000.0ns 0 1 0 1 0 10101111001011101010110111000111
  101050.0ns 1 1 0 1 0 10101111001011101010110111000111
  101100.0ns 0 1 0 1 0 10101111001011101010110111000111
  101150.0ns 1 1 0 1 0 10101111001011101010110111000111
  101200.0ns 0 1 0 1 0 10101111001011101010110111000111
  101250.0ns 1 1 0 1 0 10101111001011101010110111000111
  101300.0ns 0 1 0 1 0 10101111001011101010110111000111
  101350.0ns 1 1 0 1 0 10101111001011101010110111000111
  101400.0ns 0 1 0 1 0 10101111001011101010110111000111
  101450.0ns 1 1 0 1 0 10101111001011101010110111000111
  101500.0ns 0 1 0 1 0 10101111001011101010110111000111
  101550.0ns 1 1 0 1 0 10101111001011101010110111000111
  101600.0ns 0 1 0 1 0 10101111001011101010110111000111
  101650.0ns 1 1 0 1 0 10101111001011101010110111000111
  101700.0ns 0 1 0 1 0 10101111001011101010110111000111
  101750.0ns 1 1 0 1 0 10101111001011101010110111000111
  101800.0ns 0 1 0 1 0 10101111001011101010110111000111
  101850.0ns 1 1 0 1 0 10101111001011101010110111000111
  101900.0ns 0 1 0 1 0 10101111001011101010110111000111
  101950.0ns 1 1 0 1 0 10101111001011101010110111000111
  102000.0ns 0 1 0 1 0 10101111001011101010110111000111
  102050.0ns 1 1 0 1 0 10101111001011101010110111000111
  102100.0ns 0 1 0 1 0 10101111001011101010110111000111
  102150.0ns 1 1 0 1 0 10101111001011101010110111000111
  102200.0ns 0 1 0 1 0 10101111001011101010110111000111
  102250.0ns 1 1 0 1 0 10101111001011101010110111000111
  102300.0ns 0 1 0 1 0 10101111001011101010110111000111
  102350.0ns 1 1 0 1 0 10101111001011101010110111000111
  102400.0ns 0 1 0 1 0 10101111001011101010110111000111
  102450.0ns 1 1 0 1 0 10101111001011101010110111000111
  102500.0ns 0 1 0 1 0 10101111001011101010110111000111
  102550.0ns 1 1 0 1 0 10101111001011101010110111000111
  102600.0ns 0 1 0 1 0 10101111001011101010110111000111
  102650.0ns 1 1 0 1 0 10101111001011101010110111000111
  102700.0ns 0 1 0 1 0 10101111001011101010110111000111
  102750.0ns 1 1 0 1 0 10101111001011101010110111000111
  102800.0ns 0 1 0 1 0 10101111001011101010110111000111
  102850.0ns 1 1 0 1 0 10101111001011101010110111000111
  102900.0ns 0 1 0 1 0 10101111001011101010110111000111
  102950.0ns 1 1 0 1 0 10101111001011101010110111000111
  103000.0ns 0 1 0 1 0 10101111001011101010110111000111
  103050.0ns 1 1 0 1 0 10101111001011101010110111000111
  103100.0ns 0 1 0 1 0 10101111001011101010110111000111
  103150.0ns 1 1 0 1 0 10101111001011101010110111000111
  103200.0ns 0 1 0 1 0 10101111001011101010110111000111
  103250.0ns 1 1 0 1 0 10101111001011101010110111000111
  103300.0ns 0 1 0 1 0 10101111001011101010110111000111
  103350.0ns 1 1 0 1 0 10101111001011101010110111000111
  103400.0ns 0 1 0 1 0 10101111001011101010110111000111
  103450.0ns 1 1 0 1 0 10101111001011101010110111000111
  103500.0ns 0 1 0 1 0 10101111001011101010110111000111
  103550.0ns 1 1 0 1 0 10101111001011101010110111000111
  103600.0ns 0 1 0 1 0 10101111001011101010110111000111
  103650.0ns 1 1 0 1 0 10101111001011101010110111000111
  103700.0ns 0 1 0 1 0 10101111001011101010110111000111
  103750.0ns 1 1 0 1 0 10101111001011101010110111000111
  103800.0ns 0 1 0 1 0 10101111001011101010110111000111
  103850.0ns 1 1 0 1 0 10101111001011101010110111000111
  103900.0ns 0 1 0 1 0 10101111001011101010110111000111
  103950.0ns 1 1 0 1 0 10101111001011101010110111000111
  104000.0ns 0 1 0 1 0 10101111001011101010110111000111
  104050.0ns 1 1 0 1 0 10101111001011101010110111000111
  104100.0ns 0 1 0 1 0 10101111001011101010110111000111
  104150.0ns 1 1 0 1 0 10101111001011101010110111000111
  104200.0ns 0 1 0 1 0 10101111001011101010110111000111
  104250.0ns 1 1 0 1 0 10101111001011101010110111000111
  104300.0ns 0 1 0 1 0 10101111001011101010110111000111
  104350.0ns 1 1 0 1 0 10101111001011101010110111000111
  104400.0ns 0 1 0 1 0 10101111001011101010110111000111
  104450.0ns 1 1 0 1 0 10101111001011101010110111000111
  104500.0ns 0 1 0 1 0 10101111001011101010110111000111
  104550.0ns 1 1 0 1 0 10101111001011101010110111000111
  104600.0ns 0 1 0 1 0 10101111001011101010110111000111
  104650.0ns 1 1 0 1 0 10101111001011101010110111000111
  104700.0ns 0 1 0 1 0 10101111001011101010110111000111
  104750.0ns 1 1 0 1 0 10101111001011101010110111000111
  104800.0ns 0 1 0 1 0 10101111001011101010110111000111
  104850.0ns 1 1 0 1 0 10101111001011101010110111000111
  104900.0ns 0 1 0 1 0 10101111001011101010110111000111
  104950.0ns 1 1 0 1 0 10101111001011101010110111000111
  105000.0ns 0 1 0 1 0 10101111001011101010110111000111
  105050.0ns 1 1 0 1 0 10101111001011101010110111000111
  105100.0ns 0 1 0 1 0 10101111001011101010110111000111
  105150.0ns 1 1 0 1 0 10101111001011101010110111000111
  105200.0ns 0 1 0 1 0 10101111001011101010110111000111
  105250.0ns 1 1 0 1 0 10101111001011101010110111000111
  105300.0ns 0 1 0 1 0 10101111001011101010110111000111
  105350.0ns 1 1 0 1 0 10101111001011101010110111000111
  105400.0ns 0 1 0 1 0 10101111001011101010110111000111
  105450.0ns 1 1 0 1 0 10101111001011101010110111000111
  105500.0ns 0 1 0 1 0 10101111001011101010110111000111
  105550.0ns 1 1 0 1 0 10101111001011101010110111000111
  105600.0ns 0 1 0 1 0 10101111001011101010110111000111
  105650.0ns 1 1 0 1 0 10101111001011101010110111000111
  105700.0ns 0 1 0 1 0 10101111001011101010110111000111
  105750.0ns 1 1 0 1 0 10101111001011101010110111000111
  105800.0ns 0 1 0 1 0 10101111001011101010110111000111
  105850.0ns 1 1 0 1 0 10101111001011101010110111000111
  105900.0ns 0 1 0 1 0 10101111001011101010110111000111
  105950.0ns 1 1 0 1 0 10101111001011101010110111000111
  106000.0ns 0 1 0 1 0 10101111001011101010110111000111
  106050.0ns 1 1 0 1 0 10101111001011101010110111000111
  106100.0ns 0 1 0 1 0 10101111001011101010110111000111
  106150.0ns 1 1 0 1 0 10101111001011101010110111000111
  106200.0ns 0 1 0 1 0 10101111001011101010110111000111
  106250.0ns 1 1 0 1 0 10101111001011101010110111000111
  106300.0ns 0 1 0 1 0 10101111001011101010110111000111
  106350.0ns 1 1 0 1 0 10101111001011101010110111000111
  106400.0ns 0 1 0 1 0 10101111001011101010110111000111
  106450.0ns 1 1 0 1 0 10101111001011101010110111000111
  106500.0ns 0 1 0 1 0 10101111001011101010110111000111
  106550.0ns 1 1 0 1 0 10101111001011101010110111000111
  106600.0ns 0 1 0 1 0 10101111001011101010110111000111
  106650.0ns 1 1 0 1 0 10101111001011101010110111000111
  106700.0ns 0 1 0 1 0 10101111001011101010110111000111
  106750.0ns 1 1 0 1 0 10101111001011101010110111000111
  106800.0ns 0 1 0 1 0 10101111001011101010110111000111
  106850.0ns 1 1 0 1 0 10101111001011101010110111000111
  106900.0ns 0 1 0 1 0 10101111001011101010110111000111
  106950.0ns 1 1 0 1 0 10101111001011101010110111000111
  107000.0ns 0 1 0 1 0 10101111001011101010110111000111
  107050.0ns 1 1 0 1 0 10101111001011101010110111000111
  107100.0ns 0 1 0 1 0 10101111001011101010110111000111
  107150.0ns 1 1 0 1 0 10101111001011101010110111000111
  107200.0ns 0 1 0 1 0 10101111001011101010110111000111
  107250.0ns 1 1 0 1 0 10101111001011101010110111000111
  107300.0ns 0 1 0 1 0 10101111001011101010110111000111
  107350.0ns 1 1 0 1 0 10101111001011101010110111000111
  107400.0ns 0 1 0 1 0 10101111001011101010110111000111
  107450.0ns 1 1 0 1 0 10101111001011101010110111000111
  107500.0ns 0 1 0 1 0 10101111001011101010110111000111
  107550.0ns 1 1 0 1 0 10101111001011101010110111000111
  107600.0ns 0 1 0 1 0 10101111001011101010110111000111
  107650.0ns 1 1 0 1 0 10101111001011101010110111000111
  107700.0ns 0 1 0 1 0 10101111001011101010110111000111
  107750.0ns 1 1 0 1 0 10101111001011101010110111000111
  107800.0ns 0 1 0 1 0 10101111001011101010110111000111
  107850.0ns 1 1 0 1 0 10101111001011101010110111000111
  107900.0ns 0 1 0 1 0 10101111001011101010110111000111
  107950.0ns 1 1 0 1 0 10101111001011101010110111000111
  108000.0ns 0 1 0 1 0 10101111001011101010110111000111
  108050.0ns 1 1 0 1 0 10101111001011101010110111000111
  108100.0ns 0 1 0 1 0 10101111001011101010110111000111
  108150.0ns 1 1 0 1 0 10101111001011101010110111000111
  108200.0ns 0 1 0 1 0 10101111001011101010110111000111
  108250.0ns 1 1 0 1 0 10101111001011101010110111000111
  108300.0ns 0 1 0 1 0 10101111001011101010110111000111
  108350.0ns 1 1 0 1 0 10101111001011101010110111000111
  108400.0ns 0 1 0 1 0 10101111001011101010110111000111
  108450.0ns 1 1 0 1 0 10101111001011101010110111000111
  108500.0ns 0 1 0 1 0 10101111001011101010110111000111
  108550.0ns 1 1 0 1 0 10101111001011101010110111000111
  108600.0ns 0 1 0 1 0 10101111001011101010110111000111
  108650.0ns 1 1 0 1 0 10101111001011101010110111000111
  108700.0ns 0 1 0 1 0 10101111001011101010110111000111
  108750.0ns 1 1 0 1 0 10101111001011101010110111000111
  108800.0ns 0 1 0 1 0 10101111001011101010110111000111
  108850.0ns 1 1 0 1 0 10101111001011101010110111000111
  108900.0ns 0 1 0 1 0 10101111001011101010110111000111
  108950.0ns 1 1 0 1 0 10101111001011101010110111000111
  109000.0ns 0 1 0 1 0 10101111001011101010110111000111
  109050.0ns 1 1 0 1 0 10101111001011101010110111000111
  109100.0ns 0 1 0 1 0 10101111001011101010110111000111
  109150.0ns 1 1 0 1 0 10101111001011101010110111000111
  109200.0ns 0 1 0 1 0 10101111001011101010110111000111
  109250.0ns 1 1 0 1 0 10101111001011101010110111000111
  109300.0ns 0 1 0 1 0 10101111001011101010110111000111
  109350.0ns 1 1 0 1 0 10101111001011101010110111000111
  109400.0ns 0 1 0 1 0 10101111001011101010110111000111
  109450.0ns 1 1 0 1 0 10101111001011101010110111000111
  109500.0ns 0 1 0 1 0 10101111001011101010110111000111
  109550.0ns 1 1 0 1 0 10101111001011101010110111000111
  109600.0ns 0 1 0 1 0 10101111001011101010110111000111
  109650.0ns 1 1 0 1 0 10101111001011101010110111000111
  109700.0ns 0 1 0 1 0 10101111001011101010110111000111
  109750.0ns 1 1 0 1 0 10101111001011101010110111000111
  109800.0ns 0 1 0 1 0 10101111001011101010110111000111
  109850.0ns 1 1 0 1 0 10101111001011101010110111000111
  109900.0ns 0 1 0 1 0 10101111001011101010110111000111
  109950.0ns 1 1 0 1 0 10101111001011101010110111000111
  110000.0ns 0 1 0 1 0 10101111001011101010110111000111
  110050.0ns 1 1 0 1 0 10101111001011101010110111000111
  110100.0ns 0 1 0 1 0 10101111001011101010110111000111
  110150.0ns 1 1 0 1 0 10101111001011101010110111000111
  110200.0ns 0 1 0 1 0 10101111001011101010110111000111
  110250.0ns 1 1 0 1 0 10101111001011101010110111000111
  110300.0ns 0 1 0 1 0 10101111001011101010110111000111
  110350.0ns 1 1 0 1 0 10101111001011101010110111000111
  110400.0ns 0 1 0 1 0 10101111001011101010110111000111
  110450.0ns 1 1 0 1 0 10101111001011101010110111000111
  110500.0ns 0 1 0 1 0 10101111001011101010110111000111
  110550.0ns 1 1 0 1 0 10101111001011101010110111000111
  110600.0ns 0 1 0 1 0 10101111001011101010110111000111
  110650.0ns 1 1 0 1 0 10101111001011101010110111000111
  110700.0ns 0 1 0 1 0 10101111001011101010110111000111
  110750.0ns 1 1 0 1 0 10101111001011101010110111000111
  110800.0ns 0 1 0 1 0 10101111001011101010110111000111
  110850.0ns 1 1 0 1 0 10101111001011101010110111000111
  110900.0ns 0 1 0 1 0 10101111001011101010110111000111
  110950.0ns 1 1 0 1 0 10101111001011101010110111000111
  111000.0ns 0 1 0 1 0 10101111001011101010110111000111
  111050.0ns 1 1 0 1 0 10101111001011101010110111000111
  111100.0ns 0 1 0 1 0 10101111001011101010110111000111
  111150.0ns 1 1 0 1 0 10101111001011101010110111000111
  111200.0ns 0 1 0 1 0 10101111001011101010110111000111
  111250.0ns 1 1 0 1 0 10101111001011101010110111000111
  111300.0ns 0 1 0 1 0 10101111001011101010110111000111
  111350.0ns 1 1 0 1 0 10101111001011101010110111000111
  111400.0ns 0 1 0 1 0 10101111001011101010110111000111
  111450.0ns 1 1 0 1 0 10101111001011101010110111000111
  111500.0ns 0 1 0 1 0 10101111001011101010110111000111
  111550.0ns 1 1 0 1 0 10101111001011101010110111000111
  111600.0ns 0 1 0 1 0 10101111001011101010110111000111
  111650.0ns 1 1 0 1 0 10101111001011101010110111000111
  111700.0ns 0 1 0 1 0 10101111001011101010110111000111
  111750.0ns 1 1 0 1 0 10101111001011101010110111000111
  111800.0ns 0 1 0 1 0 10101111001011101010110111000111
  111850.0ns 1 1 0 1 0 10101111001011101010110111000111
  111900.0ns 0 1 0 1 0 10101111001011101010110111000111
  111950.0ns 1 1 0 1 0 10101111001011101010110111000111
  112000.0ns 0 1 0 1 0 10101111001011101010110111000111
  112050.0ns 1 1 0 1 0 10101111001011101010110111000111
  112100.0ns 0 1 0 1 0 10101111001011101010110111000111
  112150.0ns 1 1 0 1 0 10101111001011101010110111000111
  112200.0ns 0 1 0 1 0 10101111001011101010110111000111
  112250.0ns 1 1 0 1 0 10101111001011101010110111000111
  112300.0ns 0 1 0 1 0 10101111001011101010110111000111
  112350.0ns 1 1 0 1 0 10101111001011101010110111000111
  112400.0ns 0 1 0 1 0 10101111001011101010110111000111
  112450.0ns 1 1 0 1 0 10101111001011101010110111000111
  112500.0ns 0 1 0 1 0 10101111001011101010110111000111
  112550.0ns 1 1 0 1 0 10101111001011101010110111000111
  112600.0ns 0 1 0 1 0 10101111001011101010110111000111
  112650.0ns 1 1 0 1 0 10101111001011101010110111000111
  112700.0ns 0 1 0 1 0 10101111001011101010110111000111
  112750.0ns 1 1 0 1 0 10101111001011101010110111000111
  112800.0ns 0 1 0 1 0 10101111001011101010110111000111
  112850.0ns 1 1 0 1 0 10101111001011101010110111000111
  112900.0ns 0 1 0 1 0 10101111001011101010110111000111
  112950.0ns 1 1 0 1 0 10101111001011101010110111000111
  113000.0ns 0 1 0 1 0 10101111001011101010110111000111
  113050.0ns 1 1 0 1 0 10101111001011101010110111000111
  113100.0ns 0 1 0 1 0 10101111001011101010110111000111
  113150.0ns 1 1 0 1 0 10101111001011101010110111000111
  113200.0ns 0 1 0 1 0 10101111001011101010110111000111
  113250.0ns 1 1 0 1 0 10101111001011101010110111000111
  113300.0ns 0 1 0 1 0 10101111001011101010110111000111
  113350.0ns 1 1 0 1 0 10101111001011101010110111000111
  113400.0ns 0 1 0 1 0 10101111001011101010110111000111
  113450.0ns 1 1 0 1 0 10101111001011101010110111000111
  113500.0ns 0 1 0 1 0 10101111001011101010110111000111
  113550.0ns 1 1 0 1 0 10101111001011101010110111000111
  113600.0ns 0 1 0 1 0 10101111001011101010110111000111
  113650.0ns 1 1 0 1 0 10101111001011101010110111000111
  113700.0ns 0 1 0 1 0 10101111001011101010110111000111
  113750.0ns 1 1 0 1 0 10101111001011101010110111000111
  113800.0ns 0 1 0 1 0 10101111001011101010110111000111
  113850.0ns 1 1 0 1 0 10101111001011101010110111000111
  113900.0ns 0 1 0 1 0 10101111001011101010110111000111
  113950.0ns 1 1 0 1 0 10101111001011101010110111000111
  114000.0ns 0 1 0 1 0 10101111001011101010110111000111
  114050.0ns 1 1 0 1 0 10101111001011101010110111000111
  114100.0ns 0 1 0 1 0 10101111001011101010110111000111
  114150.0ns 1 1 0 1 0 10101111001011101010110111000111
  114200.0ns 0 1 0 1 0 10101111001011101010110111000111
  114250.0ns 1 1 0 1 0 10101111001011101010110111000111
  114300.0ns 0 1 0 1 0 10101111001011101010110111000111
  114350.0ns 1 1 0 1 0 10101111001011101010110111000111
  114400.0ns 0 1 0 1 0 10101111001011101010110111000111
  114450.0ns 1 1 0 1 0 10101111001011101010110111000111
  114500.0ns 0 1 0 1 0 10101111001011101010110111000111
  114550.0ns 1 1 0 1 0 10101111001011101010110111000111
  114600.0ns 0 1 0 1 0 10101111001011101010110111000111
  114650.0ns 1 1 0 1 0 10101111001011101010110111000111
  114700.0ns 0 1 0 1 0 10101111001011101010110111000111
  114750.0ns 1 1 0 1 0 10101111001011101010110111000111
  114800.0ns 0 1 0 1 0 10101111001011101010110111000111
  114850.0ns 1 1 0 1 0 10101111001011101010110111000111
  114900.0ns 0 1 0 1 0 10101111001011101010110111000111
  114950.0ns 1 1 0 1 0 10101111001011101010110111000111
  115000.0ns 0 1 0 1 0 10101111001011101010110111000111
